RegionName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
10128,279273,277091,275546,274709,274220,273355,270981,270491,272038,274511,276838,280542,283999,289376,292852,294326,295628,298981,304064,305886,305738,305885,308638,310241,312996,313753,318736,322571,328035,331974,337877,345984,353318,359639,362616,365162,367114,371050,374358,378722,381120,384324,387927,391885,396240,398332,401390,404479,408888,413228,417430,422049,428661,436068,442708,447237,452777,461125,469514,479628,487245,494776,501165,508038,514803,518767,522215,526492,529550,531627,534785,536652,540588,543296,549590,554428,558286,561311,566236,570813,576062,579903,584984,589918,594668,600229,603177,607294,611797,621499,626315,631820,635557,643739,649414,655575,659987,666325,671318,679674,685972,692486,702249,715133,733130,745123,755136,761122,771186,780535,797976,812819,831242,847627,865277,883197,897728,919289,939369,956329,974967,990126,997580,991383,987503,988672,987765,978189,958837,939858,928690,934458,931773,930418,924494,928243,928423,918900,914187,909198,915709,922975,928457,926584,924923,922771,919815,916314,913734,917324,914852,916906,912869,899969,883753,867613,855977,841925,831911,825028,816050,801718,783992,766191,751046,741457,738016,732932,727742,723109,720538,719424,717282,718512,725317,730082,734437,737904,739172,740710,740962,744890,749737,750195,753501,755556,758349,762682,767513,769828,770600,771852,775284,774537,769438,765824,763417,763719,760809,759245,757680,761075,761733,763193,763827,767240,770795,774902,778816,782333,789072,795674,803973,809095,817703,826837,836636,846143,858255,869663,879281,886812,892726,897994,901832,907268,911571,915084,917252,921029,924184,929056,932577,937322,941923,948510,955836,961104,968441,973085,978983,982129,988344,994443,999627,1002662,1005248,1007718,1009494,1008889,1011696,1018046,1022794,1021223,1014790,1011526,1017445,1028553,1036914,1042004,1039039,1050302,1040341,1031900,1022025,1037107,1054844,1066944,1070527,1069292,1068859,1067903,1078025,1075304,1082365,1083849,1095986,1091884,1088869,1079854,1076677,1073732,1070756,1068802,1061389,1056090,1051432,1048548,1037767,1027540,1015109
11206,162598,161794,161823,162811,165061,167611,170051,172631,175604,177154,178993,179087,179324,179462,181135,182680,183122,182928,182244,181536,179851,180231,178658,179816,180397,185295,188640,189482,188121,186149,186295,186399,187985,189171,193130,196225,199911,198415,194956,193190,193317,195566,195126,194195,191218,189151,187090,185613,183955,184370,187363,190865,194717,197381,201607,205701,212726,219560,224895,226844,226233,226103,226860,228676,231950,235200,236987,237624,236670,236333,237297,241530,248468,255801,261359,264498,265953,268682,273915,282170,288666,293437,294878,296524,298678,301731,306887,313792,316863,317304,313806,310779,308269,305907,308020,310787,315510,316687,315324,311067,311362,310739,310485,306607,308582,312533,316246,315969,312870,313539,317174,322473,325498,328166,333665,340243,345948,351196,354478,360322,363751,365887,361481,360892,361142,368319,372768,379403,379149,379396,377258,375591,377197,378430,384935,385478,386193,382626,384174,385190,386602,383448,382249,383759,387678,392506,395084,398032,400950,403563,401583,398833,398639,403972,409959,411449,405613,395339,386243,381014,376319,371060,364450,358650,354003,348684,346500,345584,347479,351231,356263,361418,364916,366824,369936,371525,370313,366917,359594,352927,348751,349457,351199,347476,343550,343276,348307,354103,361049,370083,378796,387147,391981,391363,388936,391032,396373,399749,399062,398537,399332,400430,406058,411391,419125,426668,430754,433542,436762,443664,449223,454159,459182,463040,462547,464268,467392,473148,482427,492987,500875,506713,513976,522706,528567,533995,539919,543473,542916,543217,545841,550756,556361,556567,552939,547251,545665,547723,551116,553289,553630,555867,556712,554799,549218,548630,552551,561383,566205,568650,565734,566697,571287,571721,570521,574198,582821,590312,595480,595324,599864,597332,599238,598062,599088,601553,600543,596244,591116,587871,586486,585386,584519,586931,593657,596446,599174,590148,586471,580335,580345,577837,574687,573351,571156,570802,567071,567401,566792,575298,582603
10462,52451,52451,52451,52964,53625,54648,55186,55785,56208,56698,56493,55972,55480,55184,55296,55250,54920,54296,54364,53936,54007,53552,54172,55071,55958,56588,56492,56525,56136,56277,56018,56267,55785,56085,56102,56184,55866,55310,54844,54413,54548,54651,55094,55589,56283,56386,55987,55556,55549,55848,56490,56928,57469,57993,58443,58820,59303,59883,61043,62142,63255,64182,64911,65731,66336,67106,67740,68199,68467,69015,69376,69793,70078,70570,71072,71564,72158,73145,74087,74868,75399,75920,76517,77015,77579,78043,78479,78780,79348,78994,79461,79926,80915,81242,81495,82292,83137,84103,85075,86339,87312,88610,88963,89965,91067,93078,95091,96340,97485,98225,99477,100652,101858,103110,104687,106253,107881,109321,110581,112310,114179,117093,119164,121201,122833,124903,127238,129201,131021,132450,134147,135877,137231,137669,138703,140306,142451,143724,144294,144780,145078,145199,145138,144908,145306,145644,145123,144198,143362,143817,144215,144523,144683,144460,144821,144955,145353,144200,143140,141877,141446,140254,138805,137105,135289,135249,134083,133286,129975,128377,126750,125384,123143,120114,118188,116553,115978,114309,112566,109759,109502,109884,111555,111350,110907,111539,112567,113707,113685,114081,115533,118292,119202,120000,119419,121375,122400,123189,123200,122932,122822,121184,119462,117860,117681,116217,115085,114437,115252,116356,115944,116390,116807,118673,119157,118669,117818,118130,119088,118724,117919,116140,115280,114425,113892,113820,114426,115634,116823,117303,117395,117197,117285,117863,119635,120094,120544,120071,120825,122043,123030,123642,123746,124443,125087,125870,126022,126777,127557,129055,129708,130066,129269,129872,130073,131255,132388,134037,135646,137292,139355,140661,141465,142289,144497,145829,148389,150195,152411,153423,154625,156408,157881,159082,161247,162712,164147,165599,168037,170781,172885,175082,177285,178799,180205,181994,183292,185074,186202,187280,186714
10456,76507,75904,75627,75302,75051,74721,74321,74752,75252,75493,75163,75094,75590,76727,77828,78618,79585,80922,82187,82001,81634,81840,83352,84636,85450,85519,85320,84328,83125,81863,81407,81595,82376,83273,83705,83714,82750,82128,82147,83966,86070,88160,89769,91586,92762,93329,93662,95011,98006,101236,103540,104121,104618,105202,106083,106406,106978,107501,108070,108380,107928,107333,106700,106636,106463,106641,106906,107403,108017,109070,110361,111053,111645,112345,113483,114641,115816,117493,119048,120082,120822,121607,122693,123525,124771,126034,127096,127524,128037,127093,126834,127424,128122,128167,127712,129505,130895,132093,132642,134513,136123,138398,139661,141526,144157,147805,151935,153751,155903,157989,162164,165058,167557,170051,173687,176838,179318,181472,182667,185344,187786,190580,190888,191520,193042,195219,197180,198622,200002,199659,200292,200446,201754,203377,206234,209404,212504,214121,215331,215488,215566,216946,218708,221024,222188,222528,222604,222430,222368,222129,222073,222936,223660,223323,221291,218743,216457,213119,210117,208811,208688,209625,207282,205521,204690,207888,211284,213762,214922,217780,219774,218101,214041,210846,212777,214308,214502,210650,207118,202784,200360,198309,198681,199389,201402,201559,201227,200557,201096,202941,205779,210030,213343,215838,215134,215569,213579,212240,208553,205519,201856,197821,193386,190197,188181,185991,184528,183430,184328,186329,188637,191111,193959,197618,200584,200983,199099,198635,199686,201060,201908,201030,201382,202074,202491,202602,201918,203288,206004,208298,209344,210660,212488,216276,219367,220948,221421,220324,221952,224386,228231,230822,232592,233847,234374,233544,232595,232942,236761,243103,248308,251873,252855,254268,256082,258868,262513,266987,272267,276236,279063,279565,280830,280735,282434,284853,289446,292684,296678,299493,301103,302477,298960,297724,295324,297555,298243,299206,300460,302921,303918,304384,305283,306547,310982,313964,317311,317988,319324,319798,318674
10019,247858,247574,248190,249275,250940,252008,251892,251568,251570,251620,251752,251728,252467,254213,255701,256720,257024,258065,260380,262488,264181,266765,269892,273845,277231,279932,281794,283797,286045,288887,292893,298418,304091,308287,311565,314042,315896,317599,320153,323025,326116,329127,332017,334482,337608,341028,344331,347462,351032,356274,361339,366953,372558,379207,385482,391040,395421,400328,406244,413643,421118,428409,435866,442475,448249,451912,455684,460320,467045,473759,480883,486686,493241,498671,504335,509937,515029,518699,520503,522647,526248,531760,537140,542655,547808,553690,558541,564240,572542,587193,605372,620256,628799,632193,636719,641465,644619,648798,654661,665085,673396,679033,684398,694694,710478,725096,734880,743063,755811,768909,785858,797263,808881,820483,832781,846515,856261,874488,893803,911371,929398,942327,950760,949670,956763,968409,976488,975886,971063,966011,964590,973279,971751,969501,957965,959247,962180,959971,964277,962488,963602,962655,964480,967255,969492,979555,995346,1004205,992853,980622,964362,967058,978066,986107,986007,973185,968262,956198,949247,946019,950994,946137,930548,907137,883278,861962,850211,842927,839055,834941,830034,827179,825126,831169,847741,862345,873431,881405,886067,890424,891842,896908,902282,902588,903245,904099,904503,908100,911133,915906,920240,925320,926672,925619,921001,921851,924556,927828,928065,926086,926922,929866,928719,928619,931286,938152,946176,953721,960211,965881,973453,983420,992311,1001588,1014017,1029096,1044057,1055600,1069134,1078715,1091409,1104079,1117078,1129290,1139161,1148601,1155405,1158097,1161599,1168397,1172380,1179262,1181722,1188722,1192216,1195978,1201366,1205374,1211958,1215260,1220028,1222108,1225657,1226437,1227671,1224755,1225673,1226811,1227960,1223862,1218736,1221499,1224135,1221400,1214111,1208773,1206816,1204393,1196356,1185701,1176006,1178041,1181205,1182454,1177358,1181775,1188721,1196865,1196958,1189600,1184902,1182151,1187837,1187929,1185351,1173548,1160835,1146536,1136359,1126988,1120318,1117842,1115234,1112320,1102966,1093380,1085327,1083485,1085371,1085638,1082990
10003,218613,218551,219090,220139,221953,223626,224718,225451,226617,227823,229061,229946,231373,233957,236455,238961,240099,240412,241527,243249,245485,247516,249897,252879,255786,257406,258875,260008,261987,266666,271498,276402,278809,282206,285811,290452,294390,298753,302813,306688,311099,314282,318726,324013,332149,339259,344545,347315,349609,354193,360192,367824,374008,380786,386021,389785,392016,395689,401972,410544,419943,427408,433355,438402,443355,447044,450763,455826,461732,466082,469485,472370,475941,479140,482857,486797,490862,493496,495168,497129,501069,506155,511606,516676,521355,526916,531868,537303,544835,557812,571825,581789,584983,586609,590341,595741,600017,605073,611031,620519,628408,634092,641246,653973,673845,691297,702155,708717,717793,726817,740431,750165,761453,772738,784593,795493,804112,820343,838533,852964,869041,881471,891354,889553,890055,891865,891517,886349,873383,857937,846551,851281,850383,850615,841731,845272,847941,844982,843877,842415,848755,855881,860535,863100,864920,870732,874022,870357,858771,852595,847312,846901,846035,843152,843134,829119,811609,785944,776824,776839,783270,782619,772687,756847,740569,727631,721399,723188,734184,745320,748545,747253,741724,740354,749053,762991,777929,787768,788169,786988,783874,790156,797637,806481,816920,827860,833210,836089,839468,844151,852064,857235,857681,852338,845492,839305,834993,833344,831328,831279,829817,835672,834082,834763,838701,846469,853866,859071,865904,869880,881464,890461,899239,896506,901276,908394,918895,927166,941294,953813,965594,975073,978132,985551,993891,1008221,1017071,1028890,1047933,1067564,1077592,1084502,1088350,1096237,1101416,1108555,1114364,1122916,1134530,1136677,1119136,1097253,1079722,1078594,1078889,1081884,1081973,1083223,1082736,1082764,1079309,1081204,1083277,1086704,1093838,1089015,1083645,1072062,1070747,1056966,1046745,1029612,1023066,1010030,1013180,1021799,1034765,1046502,1050139,1048741,1045486,1059778,1081219,1101820,1104942,1107989,1115026,1120909,1116525,1104326,1100667,1105939,1107788,1100872,1086340,1075280,1072584,1071827,1060196,1045719,1034759
11230,112372,112171,112321,112495,112605,112529,112751,113114,113624,113717,113859,113810,114321,115333,116236,116527,116795,117342,117809,118004,118292,118903,119927,121373,122568,123058,123102,123895,125161,126500,127308,128477,129460,131145,132162,133028,132981,133585,134845,136443,137921,139786,142117,144470,146353,148155,149944,152097,154682,157247,159601,161782,164064,166049,168131,169645,171726,173373,176126,178556,181529,183437,185465,187176,189322,191592,194089,197546,201186,204850,207616,210809,213804,218518,222626,226614,228174,229600,231078,233940,235925,237926,238823,240341,241456,242811,244994,248212,252852,257073,258309,256363,253923,253257,255609,257200,260561,262758,265596,265981,267813,269003,273877,277543,284957,289417,294425,298059,300331,302991,306709,312318,316504,318960,321343,326933,333133,340947,345393,350006,352349,355001,351707,351405,350936,357584,361481,364316,362045,359802,356825,355714,355504,354606,356992,357124,359025,356343,355543,355206,353121,350991,350209,350230,351881,353868,357369,357943,355869,354080,351270,348756,348150,348250,347495,344883,340481,335121,329915,326890,325615,323345,320619,318232,317277,316167,316133,316295,318180,321294,320194,318217,315912,317608,320673,321566,321262,319802,318977,318537,317518,316278,319350,322518,325611,324886,324267,324481,325727,327227,327544,327448,327154,326774,325325,324951,324195,324621,324765,326380,327052,328040,330008,332709,335908,338228,339920,340241,341315,342601,343971,345091,348433,353217,357250,360762,363008,366748,370221,374714,378685,382899,386712,390245,390847,390005,388252,388295,390550,393434,396697,400676,405124,409875,414257,417896,422573,428111,434898,439445,441363,441599,443080,443962,445117,446549,449139,452862,456213,458197,460642,463188,466639,469208,470131,472250,473075,471772,469128,466412,467325,470205,473012,476178,478739,482526,486061,487181,490105,491314,492658,493877,496407,498759,500041,501825,507150,513190,515330,516661,515553,519685,523715,527222,527520,526893,526768,525859,522121,517157,515144
11212,216290,216079,215337,214017,212454,211345,210627,210464,210457,210606,210063,209380,209025,209032,209391,209583,210141,210923,212789,213595,214161,213310,214282,216404,217684,217879,217659,218687,220107,220496,218218,217771,217892,220774,221660,221045,221300,221941,223475,224407,225117,226021,227904,227252,226235,224459,225273,226976,228700,230656,233003,234881,236660,238467,240424,242131,244016,244963,245430,244814,244613,245006,244558,243548,242149,241388,241256,242584,243283,244605,244905,246499,246479,244947,242779,241933,241892,242587,243607,245775,247636,249088,249616,249719,250668,252279,256382,260629,266151,270111,271052,269585,269564,271556,276575,280947,285859,291133,293072,294028,293576,294639,298650,301585,304839,305818,307957,310855,312624,315187,321877,328660,333006,333534,335401,339956,346303,353338,356730,359984,363101,366654,363628,364474,368406,379261,386683,392436,394220,395366,395452,396375,398140,398440,402694,402114,402097,397535,395885,395745,394067,393515,393488,393334,393037,392842,394596,395037,394957,394680,393630,391786,390805,389518,389255,388320,386307,382499,377226,374689,371836,368770,363157,357848,353485,348890,344363,341454,340917,342662,341659,340018,336897,335712,336750,336927,337700,336737,335789,333508,330347,327904,327205,326713,325309,323780,320254,318285,315039,314598,312661,308754,305019,300861,299197,296769,296629,296283,297661,298028,298638,298244,300232,303895,306323,306550,305786,305002,305072,302727,301782,299432,300341,301827,303921,305979,308501,312832,313766,315211,314619,318520,321429,327441,328868,329658,327321,327062,326362,325357,325230,326246,329062,330353,331313,331255,334205,334836,337906,337325,339975,341004,347200,351494,355447,356167,357287,358743,359416,363766,366420,371343,374185,379868,383602,388102,391167,397808,403084,409295,413948,418785,423023,427739,432217,436382,435108,433127,433954,435408,440195,442875,449936,455355,460088,462340,462563,463252,467362,472640,475910,477648,477137,477722,475632,473886,473117,473380,475377,476117,476849
10463,103606,102755,102527,101564,101450,101350,102063,102302,102395,102302,102114,101867,102289,103526,104670,105423,105191,105059,104265,104227,104536,104828,105304,105884,105316,104517,103075,103167,103058,103305,102639,101784,101077,101469,102285,102932,103850,103981,105103,105580,106660,106980,108483,110656,112249,112633,112240,112769,113685,116063,117594,119576,120619,122313,123551,124530,126186,128035,129981,131358,132716,133388,134238,134532,135707,136917,138220,139166,139685,140653,141951,143279,144540,145349,146235,147201,148618,150679,152475,153935,155024,156038,157268,157802,158869,159700,160767,161417,161755,160555,160536,161013,162002,161784,161620,163395,165186,168758,171483,175302,178327,182173,183985,186112,188758,193679,198437,201531,203336,203447,205302,207079,209099,210238,212993,215749,219871,223094,225283,226727,228661,232368,234738,236216,237395,239738,241873,244705,244978,244781,244893,247291,248805,248786,248507,249557,251440,252762,254308,254515,256245,258471,260816,260337,259428,258111,257584,256735,255878,255581,254003,252100,247184,240202,235260,234530,238013,240996,242179,241725,241541,241680,240968,241158,242465,247409,249249,247965,242088,236392,230915,226543,222541,218493,216252,213229,212674,210955,210183,207949,208446,210546,215450,218600,221596,224565,228519,232633,233847,234107,235104,239241,241252,241833,240519,241406,240800,238314,235356,232888,232670,230505,229868,229268,230521,231967,233017,236538,239816,245092,245594,247320,247366,252250,254697,253415,249407,246491,247462,246270,245378,242001,241489,241984,242939,243989,242564,245283,249437,253396,253414,251545,251025,253164,257903,258917,260283,257696,259945,260754,263210,264894,266669,270630,274269,278710,279066,279670,279258,281304,282792,285031,286116,288066,288187,284985,280293,274142,274060,276158,281115,284634,284277,281357,274661,266919,263289,265140,270991,277416,279756,280952,279053,280886,284001,285602,288641,294177,303595,309352,312739,314235,317108,319911,323969,324946,326488,330200,334510,336850,333504
11209,128527,128859,129293,129876,130140,130334,130639,130788,130774,130906,131093,131265,131817,132580,133255,133613,134536,135610,137014,138085,139452,140173,141045,142044,142659,143136,142979,143146,143147,143185,142452,142977,143701,145381,146775,147917,148835,149015,150094,152088,154287,156569,159057,161039,162307,163212,164012,165298,166798,169075,171199,173133,175275,177010,178988,179743,181113,182177,184085,185806,187543,189381,191405,192880,193826,195013,196250,198880,201110,203378,204767,206422,208336,209961,210504,211053,211154,211919,212959,215191,217111,218608,219149,219977,221010,222878,225718,229305,233267,236723,237651,235938,233758,233754,236897,239494,242270,243595,245561,245895,247734,248739,252938,256719,263026,267429,271604,275415,277821,280985,284993,290252,294326,296872,300659,305270,311644,316472,319182,321153,323281,326041,323491,323828,323424,329019,329684,330642,326477,325221,323086,322859,322135,320368,321893,320869,321623,318105,317392,317176,315722,313258,311821,310661,311742,313409,317014,318523,318129,317959,316898,315475,315953,317212,318743,318717,316088,312264,307390,303698,300910,298234,295797,294662,294690,294347,294024,294999,297962,302270,301527,301068,300698,304149,308322,310304,310558,309510,307393,304868,301640,298540,301111,303737,306322,304388,301985,300340,300317,301706,303243,304296,304655,305028,304840,305881,306695,307596,308933,310384,311891,312833,315597,318223,321422,323247,324305,323485,323649,326513,328913,332014,334685,337736,339826,342420,345599,350133,353753,357668,359883,361236,363398,365686,367037,368531,369436,370111,370691,370908,372463,375681,380363,385488,388612,391200,395133,399836,404446,408888,412212,415436,418429,420956,423675,425305,428465,431674,432986,431829,432247,435461,440330,444962,449588,452672,454974,455170,455857,456506,461372,468453,473407,474456,475831,478514,477809,473869,470811,471816,474678,476936,477556,479880,481921,484483,483154,481141,482727,487546,491704,493245,492423,491693,490066,486162,482783,479881,478934,477299,473859
11221,186514,187039,186403,185632,184844,185579,186648,187168,187497,188053,188714,189123,190962,192668,195550,197298,199839,200991,202149,203148,204203,204804,205511,206915,207515,207597,207623,209402,210274,209561,208411,209673,212043,214568,217133,219030,219437,219600,219748,220745,222199,225664,229370,231936,233393,235779,237744,240884,242854,245880,247091,249441,251106,254123,256468,258568,260663,263342,267213,270426,273868,274273,277127,278903,282797,283944,286582,288880,293190,295115,296331,295477,296688,301375,306171,310389,311457,313149,314657,317940,319089,321051,322268,326043,328097,330218,333239,337946,344489,350816,354645,356344,356807,358853,362246,366242,375312,381651,386180,386541,389346,391456,395269,399330,409748,418020,428846,435335,436383,439342,445120,457336,465997,474101,482818,488921,494808,501419,505149,511930,516761,523952,522276,520316,519388,526078,531945,541882,546001,551963,554950,558040,563371,564513,572888,578205,585082,585624,587654,589999,588943,586846,585088,581805,579752,578981,581699,578756,572553,564912,557086,550095,545271,540731,536204,534352,530761,525179,515797,508212,502797,497417,491662,483815,477674,470006,466290,462495,460703,459733,453386,451062,448600,451817,454125,453843,453373,452686,450829,447896,444815,443407,448582,453285,456495,453872,450361,451289,452358,456277,458922,462376,465382,468223,471373,472991,474725,476853,482769,489464,496753,502693,508442,514214,518319,522565,524915,527735,533222,543422,555306,564499,575198,588054,605246,620694,639774,656750,673007,686442,700778,713044,721354,731596,740485,748726,753054,761570,771731,782408,796947,818301,838556,856917,872860,889079,904367,914551,924213,931806,935655,942194,944364,947726,947560,950661,954412,957252,957140,958924,963370,970610,978863,983283,988671,988650,994677,995865,998909,999543,1011356,1030226,1045911,1053516,1056413,1062951,1066546,1071077,1070691,1079539,1086719,1100648,1099191,1095447,1091061,1090058,1086161,1082286,1082208,1086929,1087447,1084637,1081919,1075588,1075770,1073983,1073647,1074385,1079366,1083150,1085446
